0,1,paths,img_shape
1411.jpg,Adhered,./merged_data/train/1411.jpg,"(3, 928, 226)"
1412.jpg,Steel,./merged_data/train/1412.jpg,"(3, 269, 51)"
1413.jpg,Steel,./merged_data/train/1413.jpg,"(3, 15, 31)"
1414.jpg,Steel,./merged_data/train/1414.jpg,"(3, 29, 14)"
1415.jpg,Shingle,./merged_data/train/1415.jpg,"(3, 70, 45)"
1416.jpg,Adhered,./merged_data/train/1416.jpg,"(3, 1105, 348)"
1417.jpg,Adhered,./merged_data/train/1417.jpg,"(3, 199, 170)"
1418.jpg,Adhered,./merged_data/train/1418.jpg,"(3, 874, 33)"
1419.jpg,Adhered,./merged_data/train/1419.jpg,"(3, 44, 35)"
1420.jpg,Adhered,./merged_data/train/1420.jpg,"(3, 2140, 1245)"
1421.jpg,Adhered,./merged_data/train/1421.jpg,"(3, 2322, 1245)"
1422.jpg,Ballasted,./merged_data/train/1422.jpg,"(3, 37, 60)"
1423.jpg,Ballasted,./merged_data/train/1423.jpg,"(3, 925, 701)"
1424.jpg,Adhered,./merged_data/train/1424.jpg,"(3, 1845, 1183)"
1425.jpg,Adhered,./merged_data/train/1425.jpg,"(3, 364, 232)"
1426.jpg,Steel,./merged_data/train/1426.jpg,"(3, 1548, 837)"
1427.jpg,Adhered,./merged_data/train/1427.jpg,"(3, 749, 589)"
1428.jpg,Adhered,./merged_data/train/1428.jpg,"(3, 728, 563)"
1429.jpg,Steel,./merged_data/train/1429.jpg,"(3, 563, 449)"
1430.jpg,Adhered,./merged_data/train/1430.jpg,"(3, 45, 23)"
1431.jpg,Adhered,./merged_data/train/1431.jpg,"(3, 770, 670)"
1432.jpg,Steel,./merged_data/train/1432.jpg,"(3, 111, 51)"
1433.jpg,Adhered,./merged_data/train/1433.jpg,"(3, 170, 374)"
1434.jpg,Adhered,./merged_data/train/1434.jpg,"(3, 126, 143)"
1435.jpg,Adhered,./merged_data/train/1435.jpg,"(3, 37, 23)"
1436.jpg,Adhered,./merged_data/train/1436.jpg,"(3, 103, 23)"
1437.jpg,Adhered,./merged_data/train/1437.jpg,"(3, 65, 55)"
1438.jpg,Adhered,./merged_data/train/1438.jpg,"(3, 152, 93)"
1439.jpg,Shingle,./merged_data/train/1439.jpg,"(3, 158, 135)"
1440.jpg,Adhered,./merged_data/train/1440.jpg,"(3, 73, 75)"
1441.jpg,Adhered,./merged_data/train/1441.jpg,"(3, 1417, 515)"
1442.jpg,Adhered,./merged_data/train/1442.jpg,"(3, 156, 70)"
1443.jpg,Adhered,./merged_data/train/1443.jpg,"(3, 76, 123)"
1444.jpg,Adhered,./merged_data/train/1444.jpg,"(3, 113, 51)"
1445.jpg,Adhered,./merged_data/train/1445.jpg,"(3, 462, 188)"
1446.jpg,Steel,./merged_data/train/1446.jpg,"(3, 32, 256)"
1447.jpg,Steel,./merged_data/train/1447.jpg,"(3, 213, 41)"
1448.jpg,Steel,./merged_data/train/1448.jpg,"(3, 991, 531)"
1449.jpg,Steel,./merged_data/train/1449.jpg,"(3, 134, 87)"
1450.jpg,Steel,./merged_data/train/1450.jpg,"(3, 141, 93)"
1451.jpg,Steel,./merged_data/train/1451.jpg,"(3, 142, 68)"
1452.jpg,Adhered,./merged_data/train/1452.jpg,"(3, 191, 55)"
1453.jpg,Adhered,./merged_data/train/1453.jpg,"(3, 98, 88)"
1454.jpg,Adhered,./merged_data/train/1454.jpg,"(3, 541, 218)"
1455.jpg,Adhered,./merged_data/train/1455.jpg,"(3, 23, 389)"
1456.jpg,Adhered,./merged_data/train/1456.jpg,"(3, 406, 820)"
1457.jpg,Adhered,./merged_data/train/1457.jpg,"(3, 273, 495)"
1458.jpg,Steel,./merged_data/train/1458.jpg,"(3, 382, 40)"
1459.jpg,Steel,./merged_data/train/1459.jpg,"(3, 117, 31)"
1460.jpg,Steel,./merged_data/train/1460.jpg,"(3, 135, 128)"
1461.jpg,Steel,./merged_data/train/1461.jpg,"(3, 158, 417)"
1462.jpg,Adhered,./merged_data/train/1462.jpg,"(3, 20, 77)"
1463.jpg,Adhered,./merged_data/train/1463.jpg,"(3, 620, 124)"
1464.jpg,Adhered,./merged_data/train/1464.jpg,"(3, 13, 29)"
1465.jpg,Adhered,./merged_data/train/1465.jpg,"(3, 620, 148)"
1466.jpg,Adhered,./merged_data/train/1466.jpg,"(3, 134, 289)"
1467.jpg,Adhered,./merged_data/train/1467.jpg,"(3, 509, 248)"
1468.jpg,Adhered,./merged_data/train/1468.jpg,"(3, 61, 34)"
1469.jpg,Adhered,./merged_data/train/1469.jpg,"(3, 101, 239)"
1470.jpg,Adhered,./merged_data/train/1470.jpg,"(3, 113, 68)"
1471.jpg,Steel,./merged_data/train/1471.jpg,"(3, 50, 27)"
1472.jpg,Steel,./merged_data/train/1472.jpg,"(3, 57, 44)"
1473.jpg,Steel,./merged_data/train/1473.jpg,"(3, 219, 64)"
1474.jpg,Adhered,./merged_data/train/1474.jpg,"(3, 148, 275)"
1475.jpg,Adhered,./merged_data/train/1475.jpg,"(3, 123, 187)"
1476.jpg,Steel,./merged_data/train/1476.jpg,"(3, 36, 25)"
1477.jpg,Adhered,./merged_data/train/1477.jpg,"(3, 565, 717)"
1478.jpg,Shingle,./merged_data/train/1478.jpg,"(3, 164, 142)"
1479.jpg,Shingle,./merged_data/train/1479.jpg,"(3, 251, 219)"
1480.jpg,Shingle,./merged_data/train/1480.jpg,"(3, 231, 143)"
1481.jpg,Adhered,./merged_data/train/1481.jpg,"(3, 40, 383)"
1482.jpg,Adhered,./merged_data/train/1482.jpg,"(3, 54, 128)"
1483.jpg,Steel,./merged_data/train/1483.jpg,"(3, 44, 29)"
1484.jpg,Adhered,./merged_data/train/1484.jpg,"(3, 783, 381)"
1485.jpg,Adhered,./merged_data/train/1485.jpg,"(3, 104, 29)"
1486.jpg,Shingle,./merged_data/train/1486.jpg,"(3, 23, 67)"
1487.jpg,Shingle,./merged_data/train/1487.jpg,"(3, 19, 68)"
1488.jpg,Shingle,./merged_data/train/1488.jpg,"(3, 210, 67)"
1489.jpg,Shingle,./merged_data/train/1489.jpg,"(3, 251, 154)"
1490.jpg,Shingle,./merged_data/train/1490.jpg,"(3, 228, 222)"
1491.jpg,Shingle,./merged_data/train/1491.jpg,"(3, 232, 150)"
1492.jpg,Shingle,./merged_data/train/1492.jpg,"(3, 232, 148)"
1493.jpg,Shingle,./merged_data/train/1493.jpg,"(3, 231, 76)"
1494.jpg,Adhered,./merged_data/train/1494.jpg,"(3, 1008, 648)"
1495.jpg,Adhered,./merged_data/train/1495.jpg,"(3, 832, 485)"
1496.jpg,Adhered,./merged_data/train/1496.jpg,"(3, 641, 809)"
1497.jpg,Plastic & fabric,./merged_data/train/1497.jpg,"(3, 209, 174)"
1498.jpg,Plastic & fabric,./merged_data/train/1498.jpg,"(3, 649, 805)"
1499.jpg,Ballasted,./merged_data/train/1499.jpg,"(3, 931, 901)"
1500.jpg,Ballasted,./merged_data/train/1500.jpg,"(3, 488, 513)"
1501.jpg,Plastic & fabric,./merged_data/train/1501.jpg,"(3, 67, 60)"
1502.jpg,Adhered,./merged_data/train/1502.jpg,"(3, 71, 37)"
1503.jpg,Adhered,./merged_data/train/1503.jpg,"(3, 214, 231)"
1504.jpg,Adhered,./merged_data/train/1504.jpg,"(3, 323, 175)"
1505.jpg,Adhered,./merged_data/train/1505.jpg,"(3, 821, 448)"
1506.jpg,Adhered,./merged_data/train/1506.jpg,"(3, 951, 702)"
1507.jpg,Adhered,./merged_data/train/1507.jpg,"(3, 3391, 2482)"
1508.jpg,Adhered,./merged_data/train/1508.jpg,"(3, 293, 268)"
1509.jpg,Plastic & fabric,./merged_data/train/1509.jpg,"(3, 287, 390)"
1510.jpg,Ballasted,./merged_data/train/1510.jpg,"(3, 312, 154)"
1511.jpg,Ballasted,./merged_data/train/1511.jpg,"(3, 777, 694)"
1512.jpg,Concrete,./merged_data/train/1512.jpg,"(3, 1215, 769)"
1513.jpg,Adhered,./merged_data/train/1513.jpg,"(3, 680, 496)"
1514.jpg,Steel,./merged_data/train/1514.jpg,"(3, 168, 497)"
1515.jpg,Adhered,./merged_data/train/1515.jpg,"(3, 537, 454)"
1516.jpg,Adhered,./merged_data/train/1516.jpg,"(3, 486, 426)"
1517.jpg,Concrete,./merged_data/train/1517.jpg,"(3, 103, 19)"
1518.jpg,Concrete,./merged_data/train/1518.jpg,"(3, 146, 20)"
1519.jpg,Steel,./merged_data/train/1519.jpg,"(3, 240, 258)"
1520.jpg,Steel,./merged_data/train/1520.jpg,"(3, 204, 89)"
1521.jpg,Steel,./merged_data/train/1521.jpg,"(3, 35, 53)"
1522.jpg,Steel,./merged_data/train/1522.jpg,"(3, 578, 326)"
1523.jpg,Concrete,./merged_data/train/1523.jpg,"(3, 779, 1320)"
1524.jpg,Adhered,./merged_data/train/1524.jpg,"(3, 23, 69)"
1525.jpg,Adhered,./merged_data/train/1525.jpg,"(3, 83, 21)"
1526.jpg,Concrete,./merged_data/train/1526.jpg,"(3, 516, 925)"
1527.jpg,Adhered,./merged_data/train/1527.jpg,"(3, 197, 111)"
1528.jpg,Concrete,./merged_data/train/1528.jpg,"(3, 42, 23)"
1529.jpg,Concrete,./merged_data/train/1529.jpg,"(3, 908, 727)"
1530.jpg,Concrete,./merged_data/train/1530.jpg,"(3, 53, 67)"
1531.jpg,Concrete,./merged_data/train/1531.jpg,"(3, 45, 65)"
1532.jpg,Concrete,./merged_data/train/1532.jpg,"(3, 86, 72)"
1533.jpg,Concrete,./merged_data/train/1533.jpg,"(3, 51, 64)"
1534.jpg,Concrete,./merged_data/train/1534.jpg,"(3, 43, 61)"
1535.jpg,Concrete,./merged_data/train/1535.jpg,"(3, 45, 119)"
1536.jpg,Concrete,./merged_data/train/1536.jpg,"(3, 1389, 955)"
1537.jpg,Adhered,./merged_data/train/1537.jpg,"(3, 80, 47)"
1538.jpg,Adhered,./merged_data/train/1538.jpg,"(3, 318, 351)"
1539.jpg,Adhered,./merged_data/train/1539.jpg,"(3, 319, 342)"
1540.jpg,Adhered,./merged_data/train/1540.jpg,"(3, 153, 45)"
1541.jpg,Ballasted,./merged_data/train/1541.jpg,"(3, 398, 281)"
1542.jpg,Ballasted,./merged_data/train/1542.jpg,"(3, 471, 348)"
1543.jpg,Steel,./merged_data/train/1543.jpg,"(3, 631, 453)"
1544.jpg,Steel,./merged_data/train/1544.jpg,"(3, 399, 306)"
1545.jpg,Steel,./merged_data/train/1545.jpg,"(3, 164, 409)"
1546.jpg,Concrete,./merged_data/train/1546.jpg,"(3, 959, 895)"
1547.jpg,Adhered,./merged_data/train/1547.jpg,"(3, 1389, 1118)"
1548.jpg,Adhered,./merged_data/train/1548.jpg,"(3, 3157, 3185)"
1549.jpg,Steel,./merged_data/train/1549.jpg,"(3, 1600, 1200)"
1550.jpg,Adhered,./merged_data/train/1550.jpg,"(3, 1186, 1032)"
1551.jpg,Shingle,./merged_data/train/1551.jpg,"(3, 408, 265)"
1552.jpg,Adhered,./merged_data/train/1552.jpg,"(3, 3152, 2501)"
1553.jpg,Concrete,./merged_data/train/1553.jpg,"(3, 160, 68)"
1554.jpg,Concrete,./merged_data/train/1554.jpg,"(3, 415, 516)"
1555.jpg,Steel,./merged_data/train/1555.jpg,"(3, 205, 46)"
1556.jpg,Steel,./merged_data/train/1556.jpg,"(3, 205, 46)"
1557.jpg,Plastic & fabric,./merged_data/train/1557.jpg,"(3, 126, 107)"
1558.jpg,Plastic & fabric,./merged_data/train/1558.jpg,"(3, 269, 228)"
1559.jpg,Plastic & fabric,./merged_data/train/1559.jpg,"(3, 254, 211)"
1560.jpg,Plastic & fabric,./merged_data/train/1560.jpg,"(3, 251, 213)"
1561.jpg,Plastic & fabric,./merged_data/train/1561.jpg,"(3, 171, 144)"
1562.jpg,Plastic & fabric,./merged_data/train/1562.jpg,"(3, 171, 144)"
1563.jpg,Adhered,./merged_data/train/1563.jpg,"(3, 693, 507)"
1564.jpg,Plastic & fabric,./merged_data/train/1564.jpg,"(3, 88, 73)"
1565.jpg,Concrete,./merged_data/train/1565.jpg,"(3, 1855, 1571)"
1566.jpg,Plastic & fabric,./merged_data/train/1566.jpg,"(3, 208, 166)"
1567.jpg,Plastic & fabric,./merged_data/train/1567.jpg,"(3, 88, 73)"
1568.jpg,Steel,./merged_data/train/1568.jpg,"(3, 170, 142)"
1569.jpg,Adhered,./merged_data/train/1569.jpg,"(3, 2083, 1447)"
1570.jpg,Steel,./merged_data/train/1570.jpg,"(3, 135, 17)"
1571.jpg,Plastic & fabric,./merged_data/train/1571.jpg,"(3, 107, 77)"
1572.jpg,Plastic & fabric,./merged_data/train/1572.jpg,"(3, 88, 78)"
1573.jpg,Plastic & fabric,./merged_data/train/1573.jpg,"(3, 88, 74)"
1574.jpg,Adhered,./merged_data/train/1574.jpg,"(3, 1021, 1619)"
1575.jpg,Plastic & fabric,./merged_data/train/1575.jpg,"(3, 157, 135)"
1576.jpg,Plastic & fabric,./merged_data/train/1576.jpg,"(3, 122, 107)"
1577.jpg,Steel,./merged_data/train/1577.jpg,"(3, 130, 242)"
1578.jpg,Concrete,./merged_data/train/1578.jpg,"(3, 245, 204)"
1579.jpg,Steel,./merged_data/train/1579.jpg,"(3, 170, 200)"
1580.jpg,Concrete,./merged_data/train/1580.jpg,"(3, 2624, 1075)"
1581.jpg,Concrete,./merged_data/train/1581.jpg,"(3, 119, 140)"
1582.jpg,Shingle,./merged_data/train/1582.jpg,"(3, 403, 127)"
1583.jpg,Shingle,./merged_data/train/1583.jpg,"(3, 379, 119)"
1584.jpg,Shingle,./merged_data/train/1584.jpg,"(3, 263, 270)"
1585.jpg,Shingle,./merged_data/train/1585.jpg,"(3, 186, 196)"
1586.jpg,Shingle,./merged_data/train/1586.jpg,"(3, 244, 249)"
1587.jpg,Shingle,./merged_data/train/1587.jpg,"(3, 239, 251)"
1588.jpg,Shingle,./merged_data/train/1588.jpg,"(3, 195, 211)"
1589.jpg,Shingle,./merged_data/train/1589.jpg,"(3, 196, 204)"
1590.jpg,Plastic & fabric,./merged_data/train/1590.jpg,"(3, 47, 44)"
1591.jpg,Plastic & fabric,./merged_data/train/1591.jpg,"(3, 47, 47)"
1592.jpg,Plastic & fabric,./merged_data/train/1592.jpg,"(3, 45, 44)"
1593.jpg,Plastic & fabric,./merged_data/train/1593.jpg,"(3, 45, 44)"
1594.jpg,Plastic & fabric,./merged_data/train/1594.jpg,"(3, 45, 44)"
1595.jpg,Plastic & fabric,./merged_data/train/1595.jpg,"(3, 47, 47)"
1596.jpg,Steel,./merged_data/train/1596.jpg,"(3, 109, 42)"
1597.jpg,Shingle,./merged_data/train/1597.jpg,"(3, 287, 127)"
1598.jpg,Plastic & fabric,./merged_data/train/1598.jpg,"(3, 48, 44)"
1599.jpg,Plastic & fabric,./merged_data/train/1599.jpg,"(3, 48, 44)"
1600.jpg,Plastic & fabric,./merged_data/train/1600.jpg,"(3, 48, 44)"
1601.jpg,Plastic & fabric,./merged_data/train/1601.jpg,"(3, 48, 44)"
1602.jpg,Plastic & fabric,./merged_data/train/1602.jpg,"(3, 47, 47)"
1603.jpg,Plastic & fabric,./merged_data/train/1603.jpg,"(3, 47, 42)"
1604.jpg,Plastic & fabric,./merged_data/train/1604.jpg,"(3, 47, 44)"
1605.jpg,Plastic & fabric,./merged_data/train/1605.jpg,"(3, 47, 44)"
1606.jpg,Steel,./merged_data/train/1606.jpg,"(3, 356, 254)"
1607.jpg,Steel,./merged_data/train/1607.jpg,"(3, 1600, 1325)"
1608.jpg,Plastic & fabric,./merged_data/train/1608.jpg,"(3, 104, 170)"
1609.jpg,Shingle,./merged_data/train/1609.jpg,"(3, 301, 282)"
1610.jpg,Plastic & fabric,./merged_data/train/1610.jpg,"(3, 46, 58)"
1611.jpg,Plastic & fabric,./merged_data/train/1611.jpg,"(3, 50, 46)"
1612.jpg,Plastic & fabric,./merged_data/train/1612.jpg,"(3, 45, 46)"
1613.jpg,Plastic & fabric,./merged_data/train/1613.jpg,"(3, 50, 46)"
1614.jpg,Concrete,./merged_data/train/1614.jpg,"(3, 2065, 1278)"
1615.jpg,Adhered,./merged_data/train/1615.jpg,"(3, 854, 371)"
1616.jpg,Steel,./merged_data/train/1616.jpg,"(3, 548, 868)"
1617.jpg,Adhered,./merged_data/train/1617.jpg,"(3, 385, 150)"
1618.jpg,Adhered,./merged_data/train/1618.jpg,"(3, 136, 123)"
1619.jpg,Steel,./merged_data/train/1619.jpg,"(3, 115, 146)"
1620.jpg,Adhered,./merged_data/train/1620.jpg,"(3, 728, 411)"
1621.jpg,Steel,./merged_data/train/1621.jpg,"(3, 214, 62)"
1622.jpg,Steel,./merged_data/train/1622.jpg,"(3, 1621, 3253)"
1623.jpg,Steel,./merged_data/train/1623.jpg,"(3, 1732, 1539)"
1624.jpg,Steel,./merged_data/train/1624.jpg,"(3, 729, 506)"
1625.jpg,Steel,./merged_data/train/1625.jpg,"(3, 394, 213)"
1626.jpg,Steel,./merged_data/train/1626.jpg,"(3, 1517, 655)"
1627.jpg,Steel,./merged_data/train/1627.jpg,"(3, 355, 127)"
1628.jpg,Steel,./merged_data/train/1628.jpg,"(3, 394, 456)"
1629.jpg,Steel,./merged_data/train/1629.jpg,"(3, 466, 284)"
1630.jpg,Steel,./merged_data/train/1630.jpg,"(3, 456, 276)"
1631.jpg,Steel,./merged_data/train/1631.jpg,"(3, 139, 145)"
1632.jpg,Adhered,./merged_data/train/1632.jpg,"(3, 634, 358)"
1633.jpg,Steel,./merged_data/train/1633.jpg,"(3, 134, 166)"
1634.jpg,Steel,./merged_data/train/1634.jpg,"(3, 322, 268)"
1635.jpg,Shingle,./merged_data/train/1635.jpg,"(3, 171, 151)"
1636.jpg,Shingle,./merged_data/train/1636.jpg,"(3, 104, 60)"
1637.jpg,Steel,./merged_data/train/1637.jpg,"(3, 770, 366)"
1638.jpg,Steel,./merged_data/train/1638.jpg,"(3, 1128, 324)"
1639.jpg,Steel,./merged_data/train/1639.jpg,"(3, 1084, 307)"
1640.jpg,Shingle,./merged_data/train/1640.jpg,"(3, 414, 425)"
1641.jpg,Steel,./merged_data/train/1641.jpg,"(3, 62, 44)"
1642.jpg,Steel,./merged_data/train/1642.jpg,"(3, 176, 219)"
1643.jpg,Steel,./merged_data/train/1643.jpg,"(3, 124, 87)"
1644.jpg,Steel,./merged_data/train/1644.jpg,"(3, 423, 554)"
1645.jpg,Steel,./merged_data/train/1645.jpg,"(3, 617, 1528)"
1646.jpg,Steel,./merged_data/train/1646.jpg,"(3, 270, 356)"
1647.jpg,Steel,./merged_data/train/1647.jpg,"(3, 277, 134)"
1648.jpg,Steel,./merged_data/train/1648.jpg,"(3, 305, 216)"
1649.jpg,Steel,./merged_data/train/1649.jpg,"(3, 169, 120)"
1650.jpg,Steel,./merged_data/train/1650.jpg,"(3, 169, 114)"
1651.jpg,Ballasted,./merged_data/train/1651.jpg,"(3, 393, 236)"
1652.jpg,Steel,./merged_data/train/1652.jpg,"(3, 76, 71)"
1653.jpg,Steel,./merged_data/train/1653.jpg,"(3, 89, 70)"
1654.jpg,Steel,./merged_data/train/1654.jpg,"(3, 290, 469)"
1655.jpg,Steel,./merged_data/train/1655.jpg,"(3, 400, 1085)"
1656.jpg,Steel,./merged_data/train/1656.jpg,"(3, 192, 337)"
1657.jpg,Steel,./merged_data/train/1657.jpg,"(3, 83, 107)"
1658.jpg,Steel,./merged_data/train/1658.jpg,"(3, 60, 120)"
1659.jpg,Shingle,./merged_data/train/1659.jpg,"(3, 59, 59)"
1660.jpg,Steel,./merged_data/train/1660.jpg,"(3, 331, 147)"
1661.jpg,Shingle,./merged_data/train/1661.jpg,"(3, 291, 231)"
1662.jpg,Plastic & fabric,./merged_data/train/1662.jpg,"(3, 223, 288)"
1663.jpg,Steel,./merged_data/train/1663.jpg,"(3, 1786, 1597)"
1664.jpg,Shingle,./merged_data/train/1664.jpg,"(3, 700, 572)"
1665.jpg,Steel,./merged_data/train/1665.jpg,"(3, 661, 177)"
1666.jpg,Steel,./merged_data/train/1666.jpg,"(3, 429, 216)"
1667.jpg,Plastic & fabric,./merged_data/train/1667.jpg,"(3, 199, 147)"
1668.jpg,Shingle,./merged_data/train/1668.jpg,"(3, 382, 1043)"
1669.jpg,Steel,./merged_data/train/1669.jpg,"(3, 746, 545)"
1670.jpg,Steel,./merged_data/train/1670.jpg,"(3, 251, 180)"
1671.jpg,Steel,./merged_data/train/1671.jpg,"(3, 706, 506)"
1672.jpg,Adhered,./merged_data/train/1672.jpg,"(3, 863, 643)"
1673.jpg,Adhered,./merged_data/train/1673.jpg,"(3, 1752, 1253)"
1674.jpg,Steel,./merged_data/train/1674.jpg,"(3, 593, 436)"
1675.jpg,Steel,./merged_data/train/1675.jpg,"(3, 624, 229)"
1676.jpg,Steel,./merged_data/train/1676.jpg,"(3, 266, 185)"
1677.jpg,Steel,./merged_data/train/1677.jpg,"(3, 164, 118)"
1678.jpg,Steel,./merged_data/train/1678.jpg,"(3, 279, 160)"
1679.jpg,Steel,./merged_data/train/1679.jpg,"(3, 96, 71)"
1680.jpg,Steel,./merged_data/train/1680.jpg,"(3, 598, 335)"
1681.jpg,Steel,./merged_data/train/1681.jpg,"(3, 543, 685)"
1682.jpg,Steel,./merged_data/train/1682.jpg,"(3, 744, 350)"
1683.jpg,Steel,./merged_data/train/1683.jpg,"(3, 2675, 778)"
1684.jpg,Steel,./merged_data/train/1684.jpg,"(3, 117, 86)"
1685.jpg,Steel,./merged_data/train/1685.jpg,"(3, 205, 70)"
1686.jpg,Steel,./merged_data/train/1686.jpg,"(3, 196, 122)"
1687.jpg,Steel,./merged_data/train/1687.jpg,"(3, 151, 123)"
1688.jpg,Steel,./merged_data/train/1688.jpg,"(3, 481, 325)"
1689.jpg,Steel,./merged_data/train/1689.jpg,"(3, 113, 95)"
1690.jpg,Steel,./merged_data/train/1690.jpg,"(3, 154, 122)"
1691.jpg,Steel,./merged_data/train/1691.jpg,"(3, 246, 133)"
1692.jpg,Steel,./merged_data/train/1692.jpg,"(3, 113, 96)"
1693.jpg,Steel,./merged_data/train/1693.jpg,"(3, 648, 308)"
1694.jpg,Steel,./merged_data/train/1694.jpg,"(3, 821, 390)"
1695.jpg,Shingle,./merged_data/train/1695.jpg,"(3, 621, 264)"
1696.jpg,Plastic & fabric,./merged_data/train/1696.jpg,"(3, 244, 176)"
1697.jpg,Steel,./merged_data/train/1697.jpg,"(3, 343, 355)"
1698.jpg,Steel,./merged_data/train/1698.jpg,"(3, 131, 96)"
1699.jpg,Ballasted,./merged_data/train/1699.jpg,"(3, 1487, 1458)"
1700.jpg,Steel,./merged_data/train/1700.jpg,"(3, 393, 520)"
1701.jpg,Ballasted,./merged_data/train/1701.jpg,"(3, 1240, 787)"
1702.jpg,Steel,./merged_data/train/1702.jpg,"(3, 217, 499)"
1703.jpg,Steel,./merged_data/train/1703.jpg,"(3, 275, 359)"
1704.jpg,Steel,./merged_data/train/1704.jpg,"(3, 200, 123)"
1705.jpg,Ballasted,./merged_data/train/1705.jpg,"(3, 593, 797)"
1706.jpg,Steel,./merged_data/train/1706.jpg,"(3, 324, 315)"
1707.jpg,Steel,./merged_data/train/1707.jpg,"(3, 327, 202)"
1708.jpg,Ballasted,./merged_data/train/1708.jpg,"(3, 2566, 1687)"
1709.jpg,Adhered,./merged_data/train/1709.jpg,"(3, 658, 498)"
1710.jpg,Ballasted,./merged_data/train/1710.jpg,"(3, 179, 148)"
1711.jpg,Ballasted,./merged_data/train/1711.jpg,"(3, 60, 46)"
1712.jpg,Steel,./merged_data/train/1712.jpg,"(3, 1752, 1277)"
1713.jpg,Adhered,./merged_data/train/1713.jpg,"(3, 1495, 827)"
1714.jpg,Plastic & fabric,./merged_data/train/1714.jpg,"(3, 107, 74)"
1715.jpg,Shingle,./merged_data/train/1715.jpg,"(3, 302, 320)"
1716.jpg,Ballasted,./merged_data/train/1716.jpg,"(3, 1503, 378)"
1717.jpg,Ballasted,./merged_data/train/1717.jpg,"(3, 710, 355)"
1718.jpg,Shingle,./merged_data/train/1718.jpg,"(3, 181, 227)"
1719.jpg,Shingle,./merged_data/train/1719.jpg,"(3, 123, 67)"
1720.jpg,Steel,./merged_data/train/1720.jpg,"(3, 113, 82)"
1721.jpg,Steel,./merged_data/train/1721.jpg,"(3, 242, 163)"
1722.jpg,Steel,./merged_data/train/1722.jpg,"(3, 249, 187)"
1723.jpg,Steel,./merged_data/train/1723.jpg,"(3, 132, 103)"
1724.jpg,Steel,./merged_data/train/1724.jpg,"(3, 299, 208)"
1725.jpg,Steel,./merged_data/train/1725.jpg,"(3, 412, 432)"
1726.jpg,Steel,./merged_data/train/1726.jpg,"(3, 205, 186)"
1727.jpg,Ballasted,./merged_data/train/1727.jpg,"(3, 441, 266)"
1728.jpg,Steel,./merged_data/train/1728.jpg,"(3, 391, 311)"
1729.jpg,Ballasted,./merged_data/train/1729.jpg,"(3, 145, 98)"
1730.jpg,Steel,./merged_data/train/1730.jpg,"(3, 250, 268)"
1731.jpg,Steel,./merged_data/train/1731.jpg,"(3, 876, 835)"
1732.jpg,Steel,./merged_data/train/1732.jpg,"(3, 873, 824)"
1733.jpg,Steel,./merged_data/train/1733.jpg,"(3, 458, 296)"
1734.jpg,Steel,./merged_data/train/1734.jpg,"(3, 583, 511)"
1735.jpg,Steel,./merged_data/train/1735.jpg,"(3, 445, 302)"
1736.jpg,Steel,./merged_data/train/1736.jpg,"(3, 94, 74)"
1737.jpg,Steel,./merged_data/train/1737.jpg,"(3, 88, 78)"
1738.jpg,Steel,./merged_data/train/1738.jpg,"(3, 292, 182)"
1739.jpg,Ballasted,./merged_data/train/1739.jpg,"(3, 597, 613)"
1740.jpg,Steel,./merged_data/train/1740.jpg,"(3, 171, 248)"
1741.jpg,Steel,./merged_data/train/1741.jpg,"(3, 85, 53)"
1742.jpg,Steel,./merged_data/train/1742.jpg,"(3, 40, 93)"
1743.jpg,Steel,./merged_data/train/1743.jpg,"(3, 99, 37)"
1744.jpg,Steel,./merged_data/train/1744.jpg,"(3, 285, 543)"
1745.jpg,Steel,./merged_data/train/1745.jpg,"(3, 190, 525)"
1746.jpg,Steel,./merged_data/train/1746.jpg,"(3, 81, 53)"
1747.jpg,Steel,./merged_data/train/1747.jpg,"(3, 102, 65)"
1748.jpg,Steel,./merged_data/train/1748.jpg,"(3, 35, 40)"
1749.jpg,Steel,./merged_data/train/1749.jpg,"(3, 62, 28)"
1750.jpg,Steel,./merged_data/train/1750.jpg,"(3, 115, 64)"
1751.jpg,Steel,./merged_data/train/1751.jpg,"(3, 99, 160)"
1752.jpg,Steel,./merged_data/train/1752.jpg,"(3, 201, 80)"
1753.jpg,Steel,./merged_data/train/1753.jpg,"(3, 63, 56)"
1754.jpg,Steel,./merged_data/train/1754.jpg,"(3, 61, 118)"
1755.jpg,Steel,./merged_data/train/1755.jpg,"(3, 169, 388)"
1756.jpg,Steel,./merged_data/train/1756.jpg,"(3, 216, 53)"
1757.jpg,Steel,./merged_data/train/1757.jpg,"(3, 67, 121)"
1758.jpg,Steel,./merged_data/train/1758.jpg,"(3, 61, 58)"
1759.jpg,Steel,./merged_data/train/1759.jpg,"(3, 144, 70)"
1760.jpg,Steel,./merged_data/train/1760.jpg,"(3, 213, 58)"
1761.jpg,Steel,./merged_data/train/1761.jpg,"(3, 146, 72)"
1762.jpg,Steel,./merged_data/train/1762.jpg,"(3, 61, 154)"
1763.jpg,Steel,./merged_data/train/1763.jpg,"(3, 64, 59)"
1764.jpg,Steel,./merged_data/train/1764.jpg,"(3, 39, 24)"
1765.jpg,Steel,./merged_data/train/1765.jpg,"(3, 38, 25)"
1766.jpg,Steel,./merged_data/train/1766.jpg,"(3, 128, 193)"
